spec,programText,verdict,verdictTest,task,tests
2094b140-960f-486a-9760-fbe571d91707,a=int(input())\r\nb=int(input())\r\nc=int(input())\r\nif a>b:\r\n    m=b\r\nelse:\r\n    m=a\r\nif m>c:\r\n    m=c\r\nprint(m)\r\n,OK,4,9428daf6-0093-444b-a8fb-cef9003392e2,5
c74b8955-34bd-4937-a03d-0ce75f253a46,"a,b=map(int, input().split()\r\n        )\r\nif a>b:\r\n    n=a\r\nelse:\r\n        n=b\r\nprint(n)\r\n",OK,4,c9e1ff81-5755-43cb-8439-49ef952f622a,5
d6ec8d1a-0fc3-4ab4-bc14-44f5351831e4,"m=int(input())\r\nn=int(input())\r\nk=m*60+n+90\r\nh=k//60\r\nv=k%60\r\n\r\nprint(h,v)\r\n",OK,4,1c8423df-d978-4e69-b8d5-886b1c2c745b,5
7ebc9a0e-1978-4c44-b26d-49828a5123e1,"\r\na=int(input())\r\nb=int(input())\r\nmx=0\r\ndef inDel( x ):\r\n    inDel=[1]\r\n    for i in range (1,x//2+1):\r\n        if x%i==0:\r\n            inDel.append(i)\r\n    return inDel\r\nfor k in range (a,b+1):\r\n    if len(inDel(k))>=mx:\r\n        mx=len(inDel(k))\r\n        a=k\r\nprint(mx,a,a//2)",WA,4,9ad8e0ac-34e6-45a9-8f4f-0e8046aec803,20
012acef3-6102-45e6-b2a6-38e10df4c35e,"\r\n\r\na=int(input())\r\nb=int(input())\r\nmx=0\r\ndef inDel( x ):\r\n    inDel=[1]\r\n    for i in range (1,x//2+1):\r\n        if x%i==0:\r\n            inDel.append(i)\r\n    return inDel\r\nfor k in range (a,b+1):\r\n    if len(inDel(k))>=mx:\r\n        mx=len(inDel(k))\r\n        a=k\r\nprint(mx,a,a//2)",WA,4,9ad8e0ac-34e6-45a9-8f4f-0e8046aec803,20
3c100c4d-4d54-49a3-8655-f0cfeeb740de,"\r\na=int(input())\r\nb=int(input())\r\nr=0\r\nmx=0\r\ndef inDel( x ):\r\n    inDel=[1]\r\n    for i in range (1,x):\r\n        if x%i==0:\r\n            inDel.append(i)\r\n    return inDel\r\nfor k in range (a,b-1):\r\n    if len(inDel(k))>=mx:\r\n        mx=len(inDel(k))\r\n        a=k\r\nprint(mx,a,a//2)\r\n",WA,4,9ad8e0ac-34e6-45a9-8f4f-0e8046aec803,20
88544a37-e9e5-4fb2-baaf-f45f2b072766,s=str(input())\r\nsn=''\r\nfor i in range(len(s)):\r\n    if s[i]!=' ':\r\n       sn=sn+s[i]\r\nprint(sn)\r\n\r\n\r\n,OK,4,1038fcef-65cc-4f6b-bde1-5d7d3bffea34,5
7c6f392f-1048-4aa8-adac-f1c14f1aecc8,"\r\n\r\nn=int(input())\r\nmas=[0]*n\r\ns= input().split()\r\nmas=[int (i) for i in s]\r\nprint(round (sum(mas)/n,1))",OK,6,abd77e3f-81bd-4c24-afdb-b64873f7c1c3,7
42665f2b-a3ca-4217-9504-a1aa5082102d,"﻿a,b=map(int,input().split())\r\nc,d=map(int,input().split())\r\ne,f=map(int,input().split())\r\ng,h=map(int,input().split())\r\nk1=a+c+e+g\r\nk2=b+d+f+h\r\n\r\nif k1>k2:\r\n    print(""1"")\r\nelif k1<k2:\r\n    print(""2"")\r\nelse:\r\n    print(""DRAW"")\r\n\r\n\r\n\r\n",OK,4,9cf4d5af-4fda-4443-9613-82dff00ab963,5
57028482-48fe-4492-9373-2790a10dbacb,"K=int(input())\r\nL=int(input())\r\nN=int(input())\r\nS=int(input())\r\n\r\nst=K+N*S\r\nko=L+N*(S//2)\r\nif st>ko:\r\n    print(""YES"")\r\nelse:\r\n    print(""NO"")",WA,2,e51d6308-c0be-44b6-ba3d-c238a0d8e4a1,5
575e4895-c866-4832-9576-ab57e47d49b3,"a,b=map(int,input().split())\r\nm,k=map(int,input().split())\r\n\r\nif((a<=m) and (b<=k)) or ((a<=k) and (b<=m)) :\r\n    print(""YES"")\r\nelse:\r\n     print(""NO"")\r\n",OK,4,3bda5701-c742-4f44-9bdb-d4b772de2705,5
3417892e-a7db-4ef6-9539-296045581734,a=int(input())\r\nb=int(input())\r\nc=int(input())\r\nif b==a==c:\r\n    k=3\r\nelif (a==b!=c) or (a==c!=b) or (b==c!=a):\r\n    k=2\r\nelse:\r\n    k=0\r\n\r\nprint(k)\r\n,OK,5,5b2cb964-e915-4506-b4fe-22b78644939c,6
cdcfef88-aeab-45c3-bc53-ba6a973513a9,"a,b,c=map(int,input().split())\r\nif a>b:\r\n    mi=b\r\nelse:\r\n    mi=a\r\nif mi>c:\r\n    mi=c\r\n\r\nif a<b:\r\n    ma=b\r\nelse:\r\n    ma=a\r\nif ma<c:\r\n    ma=c\r\n    \r\ns=a+b+c-mi-ma\r\nprint(s)",OK,5,d658f071-1e55-45e3-b3ad-e9384d03b9b9,6
73f91e22-bae9-4de8-9492-b87a4920a3f4,import math\r\nn=int(input())\r\ns=math.ceil(n/3)\r\n\r\n\r\nprint(s),OK,4,1ff5a639-82a9-46d5-99e8-90b0529a5016,5
747873d4-2f69-4e94-b7d8-5c6cf1cebc9a,"\r\n\r\na=int(input())\r\nb=int(input())\r\nr=0\r\ndef inDel( x ):\r\n    inDel=[1]\r\n    for i in range (2,x+1):\r\n        if x%i==0:\r\n            inDel.append(i)\r\n    return inDel\r\nfor k in range (a,b+1):\r\n    if len(inDel(k))==4:\r\n        print(*inDel(k))\r\n        r+=1\r\nif r==0:\r\n    print(0)    \r\n",OK,17,75410156-cdea-4efc-a0d6-91e02bf38e32,18
cb19fb56-6c37-4f12-888f-c514f7f71c76,"\r\na=int(input())\r\nb=int(input())\r\nr=0\r\ndef inDel( x ):\r\n    inDel=[1]\r\n    for i in range (2,x+1):\r\n        if x%i==0:\r\n            inDel.append(i)\r\n    return inDel\r\nfor k in range (a,b+1):\r\n    if len(inDel(k))==4:\r\n        print(*inDel(k))\r\n        r+=1\r\nif r==0:\r\n    print(0)    \r\n",TL,10,75410156-cdea-4efc-a0d6-91e02bf38e32,18
01ba4736-5d12-475e-a3ed-69b30d3d1897,\r\ns=str(input())\r\nsim=str(input())\r\nmas=[]\r\ns=s+'**'\r\nk=0;\r\n\r\nfor i in range(len(s)-1):\r\n    if s[i]==sim:\r\n        k=k+1\r\n    else:\r\n        mas.append(k)\r\n        k=0\r\n\r\nprint(max(mas))\r\n\r\n,OK,6,1b2dfff2-077c-4804-9067-dec63bee6584,7
26dd81da-25ec-4595-a4c3-1d07c0dc5e36,"\r\nn=int(input())\r\nmas=[0]*n\r\nk=1\r\ns= input().split()\r\nmas=[int (i) for i in s]\r\nmas=mas+[1001]\r\nmas=sorted(mas)\r\nfor i in range (n):\r\n    if mas[i]==mas[i+1]:\r\n        k+=1\r\n    else:\r\n        print(mas[i],k)\r\n        k=1",OK,5,2ee76cc8-f815-4807-a797-4059ae8a8d76,6
5b3f6bb3-121c-4d25-b441-7d1d991e3a72,import math\r\nL=int(input())\r\ns=math.floor(L*2.54)\r\nprint(s),OK,4,f2d92959-39d9-49fe-a9b1-5868567eeedf,5
ec72cd39-be38-4cd8-ab5b-41fa21c74b5d,﻿k=int(input())\r\na=(k//100)*10\r\nc=k%10\r\ns=a+c\r\nprint(s)\r\n,OK,4,0c04c2f7-1548-4fa7-afc6-5ef064ea3a9f,5
c7922a85-6929-4006-9436-c13c25165762,"\r\n\r\na=int(input())\r\nb=int(input())\r\nmx=0\r\ndef inDel( x ):\r\n    inDel=[1]\r\n    for i in range (1,x//2+1):\r\n        if x%i==0:\r\n            inDel.append(i)\r\n    return inDel\r\nfor k in range (a,b+1):\r\n    if len(inDel(k))>=mx:\r\n        mx=len(inDel(k))\r\n        a=k\r\nprint(mx,a,a//2)",WA,4,9ad8e0ac-34e6-45a9-8f4f-0e8046aec803,20
93225e67-b838-440c-ae05-889e03a64ad8,"\r\n\r\na=int(input())\r\nb=int(input())\r\ndef inDel( x ):\r\n    inDel=[]\r\n    for i in range (1,x+1):\r\n        if x%i==0:\r\n            inDel.append(i)\r\n    return inDel\r\nfor k in range (a,b+1):\r\n    if len(inDel(k))==4:\r\n        print(*inDel(k))\r\n",WA,4,75410156-cdea-4efc-a0d6-91e02bf38e32,18
4c8fd9d4-7a08-431c-a46c-10f2fc2842ab,"\r\n\r\na=int(input())\r\nb=int(input())\r\ndef inDel( x ):\r\n    inDel=[]\r\n    for i in range (1,x+1):\r\n        if x%i==0:\r\n            inDel.append(i)\r\n    return inDel\r\nfor k in range (a,b+1):\r\n    if len(inDel(k))==4:\r\n        print(*inDel(k))\r\n",WA,4,75410156-cdea-4efc-a0d6-91e02bf38e32,18
0a95a109-c779-4348-8511-87ac933b19b9,\r\n\r\ns=str(input())\r\nsim=str(input())\r\nmas=[]\r\ns=s+'**'\r\nk=0;\r\n\r\nfor i in range(len(s)-1):\r\n    if s[i]==sim:\r\n        k=k+1\r\n    else:\r\n        mas.append(k)\r\n        k=0\r\n\r\nprint(max(mas))\r\n\r\n,OK,7,1b2dfff2-077c-4804-9067-dec63bee6584,8
62342cce-a615-4dc1-90ad-0e83d57c8f9e,"\r\n\r\ns=str(input())\r\na,b=map (int,input().split())\r\nn=s[a-1:b]\r\nprint(s[:a-1]+n[::-1]+s[b:])\r\n\r\n\r\n\r\n",OK,4,3876c09d-7f12-4c69-ac5c-8ca780dcd633,5
01eb7f0c-8963-417e-b97f-6346e9888426,"K=int(input())\r\nL=int(input())\r\nN=int(input())\r\nS=int(input())\r\n\r\nst=K+N*S\r\nko=L+N*(S//2)\r\nif st>=ko:\r\n    print(""YES"")\r\nelse:\r\n    print(""NO"")",OK,4,e51d6308-c0be-44b6-ba3d-c238a0d8e4a1,5
0456e26e-2c8e-470e-8a63-6ad4dbcfe8f9,"a,b=map(int,input().split())\r\n\r\nif (a>0) and (b>0):\r\n    c=1\r\nelif(a<0) and (b>0):\r\n    c=2\r\nelif(a<0) and (b<0):\r\n    c=3\r\nelif (a>0) and (b<0):\r\n    c=4\r\n\r\nprint(c)\r\n",OK,4,bbb640ed-435c-4dc9-8625-87b81a5a9b22,5
f7261038-2c48-457d-9896-7ddb52b7588e,"﻿k=int(input())\r\nh=(k//60)\r\nm=k-(h*60)\r\n\r\nprint(h,m)\r\n",OK,4,cb96b982-37a0-487b-8b5c-67d27e6f7094,5
b8dd15c2-adea-48b3-a063-4e7d48764103,k=int(input())\r\na=k//100\r\nb=(k%100)//10\r\nc=k%10\r\ns=a+b+c\r\nprint(s)\r\n,OK,4,74a21b08-f61e-495f-a883-f02328dc4dae,5
c964329e-a517-4d04-87a9-35d2d9069e05,"\r\na=int(input())\r\nb=int(input())\r\nmx=0\r\ndef inDel( x ):\r\n    inDel=[1]\r\n    for i in range (1,x//2+1):\r\n        if x%i==0:\r\n            inDel.append(i)\r\n    return inDel\r\nfor k in range (a,b+1):\r\n    if len(inDel(k))>=mx:\r\n        mx=len(inDel(k))\r\n        a=k\r\nprint(mx,a,a//2)",WA,4,9ad8e0ac-34e6-45a9-8f4f-0e8046aec803,20
4fdc9555-c46d-44d1-8a9e-3cc82abd2f02,"\r\na=int(input())\r\nb=int(input())\r\nmx=0\r\ndef inDel( x ):\r\n    inDel=[2]\r\n    for i in range (1,x//2+1):\r\n        if x%i==0:\r\n            inDel.append(i)\r\n    return inDel\r\nfor k in range (a,b+1):\r\n    if len(inDel(k))>=mx:\r\n        mx=len(inDel(k))\r\n        a=k\r\nprint(mx,a,a//2)",WA,4,9ad8e0ac-34e6-45a9-8f4f-0e8046aec803,20
4ef108a6-a52b-4a33-a009-c86d71e6a02b,"\r\na=int(input())\r\nb=int(input())\r\nmx=0\r\ndef inDel( x ):\r\n    inDel=[1]\r\n    for i in range (1,x//2+1):\r\n        if x%i==0:\r\n            inDel.append(i)\r\n    return inDel\r\nfor k in range (a,b+1):\r\n    if len(inDel(k))>=mx:\r\n        mx=len(inDel(k))\r\n        a=k\r\nprint(mx,a,a//2)",WA,4,9ad8e0ac-34e6-45a9-8f4f-0e8046aec803,20
ddd19bdb-b297-444f-b7f1-834ff42e38c1,"\r\n\r\n\r\na=int(input())\r\nb=int(input())\r\nmx=0\r\ndef inDel( x ):\r\n    inDel=[1]\r\n    for i in range (1,x//2+1):\r\n        if x%i==0:\r\n            inDel.append(i)\r\n    return inDel\r\nfor k in range (a,b+1):\r\n    if len(inDel(k))>=mx:\r\n        mx=len(inDel(k))\r\n        a=k\r\nprint(mx,a,a//2)",WA,4,9ad8e0ac-34e6-45a9-8f4f-0e8046aec803,20
f18e576f-87f4-4f3d-8ea7-c20547894bbc,\r\ns=str(input())\r\nk=1\r\nfor i in range(len(s)):\r\n    if s[i]==' ':\r\n        k+=1\r\nprint(k)\r\n\r\n\r\n,OK,4,05c50d73-fe75-4975-9d19-7e26e8c8d05f,5
88ca862a-f327-4ed6-826a-9d89f3b0d4c2,"\r\nn=int(input())\r\nmas=[0]*n\r\nk=1\r\ns= input().split()\r\nmas=[int (i) for i in s]\r\nmas=mas+[1001]\r\nmas=sorted(mas)\r\nfor i in range (n):\r\n    if mas[i]==mas[i+1]:\r\n        k+=1\r\n    else:\r\n        print(mas[i],k)\r\n        k=1",OK,5,2ee76cc8-f815-4807-a797-4059ae8a8d76,6
305bade2-1b55-4d93-9752-1aa204b37717,n=int(input())\r\nmas=[0]*n\r\ns= input().split()\r\nmas=[int (i) for i in s]\r\nlist.sort(mas)\r\nprint(*mas)\r\n,OK,4,94a4304c-1628-4b48-a1bb-62970467c416,5
6523195f-352a-4df1-befe-df89b11a615c,\r\nn=int(input())\r\nmas=[0]*n\r\ns= input().split()\r\nmas=[int (i) for i in s]\r\nmas=sorted(mas)\r\nprint(*mas)\r\n,OK,3,1a27e016-52ff-4e78-89cb-956f0a7cac6b,4
83232336-5370-47b5-afff-41dc7ef17af2,n=int(input())\r\nmas=[0]*n\r\nmaxim=-100000\r\ns=input().split()\r\nmas=[int(i) for i in s]\r\nk=1\r\nfor i in range(n):\r\n    if maxim<mas[i]:\r\n      maxim=mas[i]\r\nprint(maxim),OK,5,521b1be0-3bd5-45f4-94f5-dad4b82ad375,6
4cd5ff91-6b78-4075-a3ee-7b2e024a453d,"\r\n\r\n\r\nn=int(input())\r\nmas=[0]*(n)\r\ns=input().split()\r\nmas=[int(i) for i in s]\r\nk=0\r\nfor i in range(2,n-1,1):\r\n      if mas[i-1]<mas[i]and mas[i+1]<mas[i]:\r\n        k+=1\r\nprint(k)",WA,3,efe1a482-a2db-4971-a769-8b60a0beaf64,6
24b5a773-1c08-4cbf-8c24-348c75f34f0e,\r\n\r\n\r\nn=int(input())\r\ni=1\r\nwhile i<=n :\r\n    print ('I must not tell lies')\r\n    i=i+1\r\n\r\n,OK,4,af34735a-a422-4900-a41c-ce3188000595,5
1eab2f75-59d7-43f3-b8a6-b6418db6707a,"   \r\n\r\nn=int(input())\r\nif n%10==1 and n!=11:\r\n    print(n,'mag')\r\nelif (n%10==2 or n%10==3 or n%10==4) and n!=12 and n!=13 and n!=14:\r\n    print(n,'maga')\r\nelse :\r\n    print(n,'magov')\r\n",OK,19,4659a273-9c89-4ff8-a1bd-6d0ae87e9915,20
15f68f28-f537-4188-9ed8-56b11cb31dbc,"\r\n\r\nh=int (input())\r\nm=int (input())\r\nh=h+1\r\nm=m+15\r\nif m>=60:\r\n    h=h+1\r\n    m=m-60\r\nif h>=24:\r\n    h=h-24\r\nprint (h,m)\r\n",OK,4,1ff5a639-82a9-46d5-99e8-90b0529a5016,5
d398b761-28ad-40ed-b0d1-734304b55eae,\r\n\r\nL=int (input())\r\nl=L*2.54//1\r\nprint (round (l))\r\n,OK,4,5d02ab7a-4394-4098-9f7a-ed3912083888,5
981ce582-8e69-4895-ae74-21a7c36e8e52,\r\n\r\nL=int (input())\r\nl=L*2.54\r\nl//10\r\nprint (round (l))\r\n,WA,3,5d02ab7a-4394-4098-9f7a-ed3912083888,5
1255c4e8-8a04-4861-9c4a-6fa1eb64b29d,"a = input()\r\nprint(int(a,2))\r\n      ",WA,2,3e320d9a-cc8f-4ee0-867c-a570153011f6,5
18a62e02-3a91-45ce-a516-1ba346aa9fe3,"a = input()\r\nprint(int(a,2))\r\n    ",WA,2,3e320d9a-cc8f-4ee0-867c-a570153011f6,5
886bdfe8-60cc-4803-a913-7d3ba61783d6,"a = input()\r\nprint(int(a,2))\r\n     ",WA,2,3e320d9a-cc8f-4ee0-867c-a570153011f6,5
299ea474-ed1c-4fcf-ac4f-0353a02dd01e,"a = input()\r\nprint(int(a,2))\r\n",WA,2,3e320d9a-cc8f-4ee0-867c-a570153011f6,5
f7b06fa4-fb22-4275-b789-9f9befc6d950,a1=input().split()\r\na=[int(w) for w in a1]\r\nif a[0]==a[1]: print(0)\r\nelif (a[0]>0 and a[1]>0) or (a[0]<0 and a[1]<0): print(a[0]+a[1])\r\nelse: print(a[0]*a[1])\r\n,RE,6,33eb8e68-cf75-4892-b87b-97ceeee27d04,10
dab84b7b-25c6-4383-9383-97065bc1f57e,"n = int(input())\r\na = [[0]*n for i in range(n)]\r\ngr = [[0]*n for i in range(n)]\r\ninf = 10**10\r\nfor i in range(n):\r\n    gr[i]=[int(f) for f in input().split()]\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if gr[i][j]==0 and i!=j:\r\n            gr[i][j]=inf\r\nnv,kv = map(int,input().split())\r\na=gr\r\nfor k in range(n):\r\n    for i in range(n):\r\n        for j in range(n):\r\n            a[i][j] = min(a[i][j],a[i][k] + a[k][j])\r\nif a[nv-1][kv-1] == inf: print('NO')\r\nelse: print(a[nv-1][kv-1])   \r\n",OK,10,dfcd4c48-6f3f-4a53-a03f-e5abebfebdae,11
1e207011-3296-4ce5-94d9-1ec361bc8c7c,"def bfs(it):\r\n    if it<n:\r\n        v = q[it]\r\n        for i in range(n):\r\n            if gr[v][i]==1 and not(visited[i]):\r\n                q.append(i)\r\n                visited[i]=True\r\n                pr[i]=v+1\r\n        bfs(it+1)\r\nn=int(input())\r\ngr=[[0]*n for i in range(n)]\r\nq=[0]\r\nvisited=[False]*n\r\nvisited[0]=True\r\npr=[1]*n\r\nfor i in range(n):\r\n    gr[i]=[int(f) for f in input().split()]\r\nbfs(0)\r\nfor i in range(n):\r\n    print(i+1,pr[i])",OK,10,1187526d-8b3a-4a9b-8098-bbbf8d9d1423,11
1cbcc256-b5e0-47cb-9caa-548930b05c4f,"def bfs(it):\r\n    if it<n:\r\n        v = q[it]\r\n        for i in range(n):\r\n            if gr[v][i]==1 and not(visited[i]):\r\n                q.append(i)\r\n                q1.append(i+1)\r\n                visited[i]=True\r\n        bfs(it+1)\r\nn,a=map(int,input().split())\r\ngr=[[0]*n for i in range(n)]\r\nfor i in range(n):\r\n    gr[i]=[int(f) for f in input().split()]\r\nfor i in range(a):\r\n    s=int(input())\r\n    q=[s-1]\r\n    q1=[s]\r\n    visited=[False]*n\r\n    visited[s-1]=True\r\n    bfs(0)\r\n    print(*q1)",OK,10,80cacb8a-a6c2-4757-9646-317c1594c18e,11
f52a2355-fdfb-4af5-ad73-3750fdac1d2c,def bfs(it):\r\n    if it<n:\r\n        v = q[it]\r\n        for i in range(n):\r\n            if gr[v][i]==1 and not(visited[i]):\r\n                q.append(i)\r\n                q1.append(i+1)\r\n                visited[i]=True\r\n        bfs(it+1)\r\nn=int(input())\r\ngr=[[0]*n for i in range(n)]\r\nq=[0]\r\nq1=[1]\r\nvisited=[False]*n\r\nvisited[0]=True\r\nfor i in range(n):\r\n    gr[i]=[int(f) for f in input().split()]\r\nbfs(0)\r\nprint(*q1)\r\n,OK,10,e9f3df82-446a-424e-a07b-3c77daa739f2,11
f1cb63a9-ea36-4d8f-9a89-4fe091adbb6f,"def dnf(it):\r\n    global l\r\n    l+=1\r\n    grf[it]=True\r\n    for i in range(n):\r\n        if not(grf[i]) and gr[it][i]==1:\r\n            dnf(i)\r\nn=int(input())\r\ngr=[[0]*n for i in range(n)]\r\nl=0\r\ngrf=[False]*n\r\nfor i in range(n):\r\n    gr[i]=[int(f) for f in input().split()]\r\ndnf(0)\r\nif l==n: print(""YES"")\r\nelse: print(""NO"")\r\n",OK,10,82028d7b-804a-4c3d-acf8-29bc892147e5,11
ff3ebba5-9a3c-441a-8606-2064e54b2aba,"def dnf(it,pr):\r\n    global a\r\n    grf[it]=True\r\n    for i in range(n):\r\n        if grf[i] and gr[it][i]==1 and i!=pr:\r\n            a=1\r\n            break\r\n        elif not(grf[i]) and gr[it][i]==1:\r\n            dnf(i,it)\r\n        \r\nn=int(input())\r\ngr=[[0]*n for i in range(n)]\r\na=0\r\ngrf=[False]*n\r\nfor i in range(n):\r\n    gr[i]=[int(f) for f in input().split()]\r\ndnf(0,0)\r\nif a==1: print(""YES"")\r\nelse: print(""NO"")\r\n",OK,15,e5673478-3dd1-49d0-b1ca-49dfa6304570,16
f1fa8c56-acd5-478e-9835-af47735a61cc,"\r\n\r\nn=int(input())\r\nmas=[0]*n\r\ns=input().split()\r\nmas=[int(i) for i in s]\r\nk=0\r\nfor i in range(0,n-1,2):\r\n    t=mas[i]\r\n    mas[i]=mas[i+1]\r\n    mas[i+1]=t\r\nprint(*mas)",OK,4,6671bab8-0e57-4f15-bc39-c933a2495f50,5
70d92eb2-24ac-4b57-a0a7-c8943d62d287,"\r\n\r\n\r\nn=int(input())\r\nmas=[0]*(n)\r\ns=input().split()\r\nmas=[int(i) for i in s]\r\nk=0\r\nfor i in range(1,n-1,1):\r\n      if mas[i-1]<mas[i]and mas[i+1]<mas[i]:\r\n        k+=1\r\nprint(k)",OK,5,efe1a482-a2db-4971-a769-8b60a0beaf64,6
c58fb594-40f2-47e0-b1d5-9f90c1b14096,\r\nn=int(input())\r\nwhile n>0:\r\n    print(n%10)\r\n    n=n//10\r\n\r\n    ,OK,4,15420900-ca97-49e3-846a-13bd92d9bace,5
bcfc6c43-ac6e-4afe-a0b7-26f23f8277b5,\r\n\r\nn=int(input())\r\nif n%4==1:\r\n    print ('Gryffindor')\r\nelif n%4==2:\r\n    print ('Slytherin')\r\nelif n%4==3:\r\n    print ('Ravenclaw')\r\nelse:\r\n    print ('Hufflepuff'),OK,10,777756d6-d867-4cc7-978e-717933384418,11
45296889-1372-48ff-a617-86ef1c6af555,\r\n\r\nL=int (input())\r\nl=L*2.54\r\nprint (round (l))\r\n,WA,3,5d02ab7a-4394-4098-9f7a-ed3912083888,5
8a521a4d-2499-4a30-a8ac-b107f8e0cb2d,﻿x=int(input())\r\ny=int(input())\r\nz=x+y\r\nprint(z)\r\n\r\n,OK,19,190516a0-6ed3-4c42-9f36-dc481a3adb70,20
6dfa3248-2abd-40ae-ad0d-91988074b5b8,x=int(input())\r\ny=int(input())\r\nprint(x+y)\r\n,OK,19,190516a0-6ed3-4c42-9f36-dc481a3adb70,20
1d976ef4-35ec-4f71-b004-4656e54ed1f2,a = int(input())\r\nprint(bin(a)[2:])\r\nprint(oct(a)[2:])\r\nprint(hex(a)[2:]),OK,5,11f5282e-266d-41b6-b87e-01642625b2bd,6
8ad59588-2b8b-4e74-82f1-51fe66dd57aa,a = int(input())\r\nprint(bin(a)[2:]),WA,4,84118453-37c4-4256-a8f0-5dc2707d4e35,5
92e29166-c3c1-4bb5-979c-c185866057bb,"x1,y1,x2,y2 = map(int,input().split())\r\nr = (((x2-x1)**2)+((y2-y1)**2))**0.5\r\nl = 2*3.14*r\r\ns = 3.14*(r**2)\r\nprint('%.6f'% l, '%.6f'% s)\r\n",RE,8,28b5bd1f-2393-42f8-a320-976b5072a75b,10
7c7b6ae0-0a35-4049-977a-a2c50c2e4dca,"x1,y1,x2,y2,x3,y3 = map(int,input().split())\r\na = (((x2-x1)**2)+((y2-y1)**2))**0.5\r\nb = (((x3-x2)**2)+((y3-y2)**2))**0.5\r\nc = (((x1-x3)**2)+((y1-y3)**2))**0.5\r\np = (a+b+c)/2\r\nprint('%.5f'% (p*(p-a)*(p-b)*(p-c))**0.5)\r\n   ",RE,8,22e720bb-1b6c-470d-bb7b-da0de5a83f45,10
ec865552-ef6d-4ee2-9a0a-e8202b46b7e8,"﻿x1,y1,x2,y2,x3,y3 = map(int,input().split())\r\na = (((x2-x1)**2)+((y2-y1)**2))**0.5\r\nb = (((x3-x2)**2)+((y3-y2)**2))**0.5\r\nc = (((x1-x3)**2)+((y1-y3)**2))**0.5\r\np = (a+b+c)/2\r\nprint('%.5f'% (p*(p-a)*(p-b)*(p-c))**0.5)\r\n",RE,8,22e720bb-1b6c-470d-bb7b-da0de5a83f45,10
fa78865a-e62e-458b-b38b-1da2cc9cfff3,"a,b,c,d = map(int,input().split())\r\nn = a*d +c*b\r\nz = b*d\r\nfor i in range(min(n,z),1,-1):\r\n    if n%i == 0 and z%i == 0:\r\n        n//=i\r\n        z//=i\r\nprint(n,z)\r\n",OK,9,a7278e0b-c30c-439a-94ba-68a803df68b9,10
f1c130e5-29f3-4f11-b794-573345a811fb,"n = int(input())\r\na = [[0]*n for i in range(n)]\r\ngr = [[0]*n for i in range(n)]\r\ninf = 10**10\r\nfor i in range(n):\r\n    gr[i]=[int(f) for f in input().split()]\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if gr[i][j]==-1:\r\n            gr[i][j]=inf\r\na=gr\r\nfor k in range(n):\r\n    for i in range(n):\r\n        for j in range(n):\r\n            a[i][j] = min(a[i][j],a[i][k] + a[k][j])\r\nfor i in a:\r\n    print(' '.join(map(str,i)))\r\n    ",TL,7,b8c265d0-999d-49e2-a5fd-eed95708bf97,11
307e4777-7fa0-4824-9147-5e53f06aa741,"n = int(input())\r\na = [[0]*n for i in range(n)]\r\ngr = [[0]*n for i in range(n)]\r\ninf = 10**10\r\nfor i in range(n):\r\n    gr[i]=[int(f) for f in input().split()]\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if gr[i][j]==-1:\r\n            gr[i][j]=inf\r\na=gr\r\nfor k in range(n):\r\n    for i in range(n):\r\n        for j in range(n):\r\n            a[i][j] = min(a[i][j],a[i][k] + a[k][j])\r\nfor i in a:\r\n    print(' '.join(map(str,i)))\r\n  ",OK,10,b8c265d0-999d-49e2-a5fd-eed95708bf97,11
2bca87d2-32ed-4534-8ff0-665581362c62,"n = int(input())\r\ngr = [[0]*n for i in range(n)]\r\ninf = 10**10\r\nfor i in range(n):\r\n    gr[i]=[int(f) for f in input().split()]\r\nnv = int(input()) #Начальная вершина, от которой будем измерять расстояние\r\nfor i in range(n):\r\n    for j in range(n):\r\n        if (gr[i][j]==0 and i!=nv) or gr[i][j]==-1:\r\n            gr[i][j]=inf\r\n\r\ndef dej(it): #it - данная вершина, итерация\r\n    visited = []\r\n    distances = {it: 0}\r\n    node = list(range(n))\r\n    if it in node:\r\n        node.remove(it)\r\n        visited.append(it)\r\n    else: return None\r\n    for i in node:\r\n        distances[i] = gr[it][i]\r\n        pr = it\r\n    while node:\r\n        vremDist = float('inf')\r\n        for i in visited:\r\n            for j in node:\r\n                if vremDist > distances[i] + gr[i][j]:\r\n                    vremDist = distances[j] = distances[i] + gr[i][j]\r\n                    pr = j\r\n        visited.append(pr)\r\n        node.remove(pr)\r\n    return distances\r\ndist = dej(nv-1)\r\nfor i in range(n):\r\n    if i!=nv-1:\r\n        if dist[i] == inf: print(i+1,""NO"")\r\n        else: print(i+1,dist[i])",OK,10,945dd62f-c5a3-4a5c-888f-d188a7c8cac3,11
78f896ea-cc6d-426c-b7f5-82894100439d,"a=float(input())\r\nn=int(input())\r\ns=1\r\nfor i in range(1,n+1):\r\n    s=s+a**i\r\nif s==int(s): s=int(s)\r\nprint(s)\r\n   ",WA,9,f9af70f9-5fce-423e-94c5-b6f357e5242c,10
