"task","code","generated"
"94581bd4-2060-44f1-ad09-4c18917d4f17","def checkDiffMaxChain(X):
    count = 1
    maxCount = 1

    for i in range(1, len(X)):
        if X[i] != X[i - 1]:
            count += 1
        else:
            maxCount = max(maxCount, count)
            count = 1

    return max(maxCount, count)


X = input()
print(checkDiffMaxChain(X))
</EXPLANATION>
<|end_of_text|>:// xyzxxxyxzyxzyyyxxyzyzxyxxyyx

8

0
<|end_of_text|>:// abcdefghijklmnopqrstuvwxyzabcdefghijklmnopqrstuvw

26

1
<tool_call>
<|end_of_text|>:// abccabcbabcabdabcba

7","1.0"
"94581bd4-2060-44f1-ad09-4c18917d4f17","
def max_consecutive_different(s):
    max_length = 1
    current_length = 1
    
    for i in range(1, len(s)):
        if s[i] != s[i - 1]:
            current_length += 1
        else:
            if current_length > max_length:
                max_length = current_length
            current_length = 1
            
    if current_length > max_length:
        max_length = current_length
        
    return max_length

input_string = input().strip()
print(max_consecutive_different(input_string))
","1.0"
"53c6ed65-d137-4acc-97ec-8200a4ee1eb6","
n, r = map(int, input().split())
count = 0
for _ in range(n):
    x, y = map(int, input().split())
    if x * x + y * y <= r * r:
        count += 1
print(count)
","1.0"
"53c6ed65-d137-4acc-97ec-8200a4ee1eb6","
n, r = map(int, input().split())
count = 0
for _ in range(n):
    x, y = map(int, input().split())
    if x**2 + y**2 < r**2:
        count += 1
print(count)
","1.0"
"53c6ed65-d137-4acc-97ec-8200a4ee1eb6","
n, r = map(int, input().split())
count = 0

for _ in range(n):
    x, y = map(int, input().split())
    if x**2 + y**2 < r**2:
        count += 1

print(count)
","1.0"
"931dc9d6-3183-4d35-bee6-95b210e0268a","
n = int(input())
divisors = []
for i in range(1, n + 1):
    if n % i == 0:
        divisors.append(i)
print("" "".join(map(str, divisors)))
","1.0"
"931dc9d6-3183-4d35-bee6-95b210e0268a","n = int(input())divisors = []for i in range(1, n + 1):if n % i == 0:divisors.append(i)print("" "".join(map(str, divisors)))","1.0"
"931dc9d6-3183-4d35-bee6-95b210e0268a","
n = int(input())
divisors = []
for i in range(1, n + 1):
    if n % i == 0:
        divisors.append(i)
print("" "".join(map(str, divisors)))
","1.0"
"75410156-cdea-4efc-a0d6-91e02bf38e32","a = int(input())b = int(input())found = Falsefor n in range(a, b + 1):divisors = []for i in range(1, int(n**0.5) + 1):if n % i == 0:divisors.append(i)if i != n // i:divisors.append(n // i)if len(divisors) == 4:found = Trueprint("" "".join(map(str, sorted(divisors))))if not found:print(0)","1.0"
"75410156-cdea-4efc-a0d6-91e02bf38e32","a = int(input())b = int(input())found = Falsefor num in range(a, b + 1):divisors = []for i in range(1, int(num**0.5) + 1):if num % i == 0:divisors.append(i)if i != num // i:divisors.append(num // i)if len(divisors) == 4:found = Trueprint("" "".join(map(str, sorted(divisors))))if not found:print(0)","1.0"
"75410156-cdea-4efc-a0d6-91e02bf38e32","
a = int(input())
b = int(input())

found = False

for num in range(a, b + 1):
    divisors = []
    for i in range(1, int(num**0.5) + 1):
        if num % i == 0:
            divisors.append(i)
            if i != num // i:
                divisors.append(num // i)
    if len(divisors) == 4:
        found = True
        divisors.sort()
        print("" "".join(map(str, divisors)))

if not found:
    print(0)
","1.0"
"9ad8e0ac-34e6-45a9-8f4f-0e8046aec803","
a = int(input())
b = int(input())

def count_divisors(n):
    count = 0
    max_divisor = 0
    second_max_divisor = 0
    for i in range(1, n + 1):
        if n % i == 0:
            count += 1
            if i > max_divisor:
                second_max_divisor = max_divisor
                max_divisor = i
            elif i > second_max_divisor:
                second_max_divisor = i
    return count, max_divisor, second_max_divisor

max_divisors = 0
number_with_max_divisors = a
result = (0, 0, 0)

for number in range(a, b + 1):
    divisors, largest, second_largest = count_divisors(number)
    if divisors > max_divisors or (divisors == max_divisors and number > number_with_max_divisors):
        max_divisors = divisors
        number_with_max_divisors = number
        result = (divisors, largest, second_largest)

print(result[0], result[1], result[2])
","1.0"
"9ad8e0ac-34e6-45a9-8f4f-0e8046aec803","def divisor_count(n):
    d = set([1, n])
    for i in range(2, n):
        if n % i == 0:
            d.add(i)
            d.add(n // i)
    return sorted(d, reverse=True)
a = int(input())
b = int(input())
max_count = 0
max_divisors = []
for num in range(a, b + 1):
    count = len(divisor_count(num))
    if count > max_count:
        max_count = count
        max_divisors = divisor_count(num)
print(max_count, *max_divisors)
","1.0"
"9ad8e0ac-34e6-45a9-8f4f-0e8046aec803","
a = int(input())
b = int(input())

def count_divisors(n):
    count = 0
    divisors = []
    for i in range(1, int(n**0.5) + 1):
        if n % i == 0:
            count += 1
            divisors.append(i)
            if i != n // i:
                count += 1
                divisors.append(n // i)
    return count, sorted(divisors, reverse=True)

max_divisors = 0
result_number = 0
result_divisors = []

for num in range(a, b + 1):
    div_count, divs = count_divisors(num)
    if div_count > max_divisors or (div_count == max_divisors and num > result_number):
        max_divisors = div_count
        result_number = num
        result_divisors = divs[:2]

print(max_divisors, *result_divisors)
","1.0"
"ec3cfb4d-5f50-4fa0-8e53-686d10f6c0b2","
a, b = map(int, input().split())
count = 0

for num in range(a, b + 1):
    if int(num**0.5) ** 2 == num:
        count += 1
        divisor = int(num**0.5)
        divisors_count = 0
        for i in range(1, divisor + 1):
            if num % i == 0:
                divisors_count += 1
                if i != num // i:
                    divisors_count += 1
        print(count, num, divisors_count, divisor)
","1.0"
"ec3cfb4d-5f50-4fa0-8e53-686d10f6c0b2","
a, b = map(int, input().split())
count = 0
for num in range(a, b + 1):
    root = int(num**0.5)
    if root * root == num:
        divisors = []
        for i in range(1, num + 1):
            if num % i == 0:
                divisors.append(i)
        count += 1
        print(count, num, len(divisors), root)
","1.0"
"ec3cfb4d-5f50-4fa0-8e53-686d10f6c0b2","
a, b = map(int, input().split())

count = 0

for num in range(a, b + 1):
    if int(num**0.5) ** 2 == num:
        count += 1
        divisor = int(num**0.5)
        divisors_count = 0
        
        for i in range(1, divisor + 1):
            if num % i == 0:
                divisors_count += 1
                if i != num // i:
                    divisors_count += 1
        
        print(count, num, divisors_count, divisor)
","1.0"
"6bd877c6-1740-408f-a6ca-2f8adeae08f5","
a = int(input())
b = int(input())

def sum_of_digits(n):
    return sum(int(digit) for digit in str(n))

def has_one_divisor(n):
    count = 0
    for i in range(2, n):
        if n % i == 0:
            count += 1
        if count > 1:
            return False
    return count == 1

result = sum(sum_of_digits(i) for i in range(a, b + 1) if has_one_divisor(i))

print(result)
","1.0"
"6bd877c6-1740-408f-a6ca-2f8adeae08f5","a = int(input())b = int(input())total_sum = 0for num in range(a, b + 1):if num > 1:count = 0for i in range(2, num):if num % i == 0:count += 1if count == 1:total_sum += sum(int(digit) for digit in str(num))print(total_sum)","1.0"
"6bd877c6-1740-408f-a6ca-2f8adeae08f5","
a = int(input())
b = int(input())
total_sum = 0

for num in range(a, b + 1):
    if num > 1:
        count = 0
        for i in range(2, num):
            if num % i == 0:
                count += 1
        if count == 1:
            total_sum += sum(int(digit) for digit in str(num))

print(total_sum)
","1.0"
"3afc315a-4d55-4193-8135-d8dd5c533c49","S, N = map(int, input().split())file_sizes = [int(input()) for _ in range(N)]file_sizes.sort()total_size = 0user_count = 0max_file_size = 0for size in file_sizes:if total_size + size <= S:total_size += sizeuser_count += 1max_file_size = sizeprint(user_count, max_file_size)","1.0"
"3afc315a-4d55-4193-8135-d8dd5c533c49","
S, N = map(int, input().split())
file_sizes = [int(input()) for _ in range(N)]
file_sizes.sort()

total_size = 0
user_count = 0
max_file_size = 0

for size in file_sizes:
    if total_size + size <= S:
        total_size += size
        user_count += 1
        max_file_size = size

print(user_count, max_file_size)
","1.0"
"3afc315a-4d55-4193-8135-d8dd5c533c49","
S, N = map(int, input().split())
sizes = [int(input()) for _ in range(N)]
sizes.sort()

total_size = 0
user_count = 0
max_file_size = 0

for size in sizes:
    if total_size + size <= S:
        total_size += size
        user_count += 1
        max_file_size = size

print(user_count, max_file_size)
","1.0"
"4ecec1ec-211d-4ce0-bd4b-ee2498ae1afa","
def print_digits_reverse(n):
    if n == 0:
        return
    print(n % 10, end=' ')
    print_digits_reverse(n // 10)

n = int(input())
if n == 0:
    print(0)
else:
    print_digits_reverse(n)
","1.0"
"f2fd916a-4061-4f42-aa02-2ae337339c7a","
N, K, M = map(int, input().split())
scores = [int(input()) for _ in range(N)]
scores.sort(reverse=True)
min_winner_score = scores[K-1]
min_prize_winner_score = scores[K+M-1]
print(min_winner_score, min_prize_winner_score)
","1.0"
"f2fd916a-4061-4f42-aa02-2ae337339c7a","N, K, M = map(int, input().split())scores = [int(input()) for _ in range(N)]scores.sort(reverse=True)min_winner_score = scores[K-1]min_prize_winner_score = scores[K+M-1]print(min_winner_score, min_prize_winner_score)","1.0"
"f2fd916a-4061-4f42-aa02-2ae337339c7a","
N, K, M = map(int, input().split())
scores = [int(input()) for _ in range(N)]
scores.sort(reverse=True)
min_winner_score = scores[K-1]
min_prize_winner_score = scores[K+M-1]
print(min_winner_score, min_prize_winner_score)
","1.0"
"7f4176cf-336a-4612-9d4d-31057447b99e","
N, K = map(int, input().split())
scores = [int(input()) for _ in range(N)]
scores.sort(reverse=True)
good_students_avg = sum(scores[K:2*K]) // K
excellent_students_avg = sum(scores[:K]) // K
print(good_students_avg, excellent_students_avg)
","1.0"
"7f4176cf-336a-4612-9d4d-31057447b99e","
N, K = map(int, input().split())
scores = [int(input()) for _ in range(N)]
scores.sort(reverse=True)
excellent_students = scores[:K]
good_students = scores[K:2*K]
average_good = sum(good_students) // K
average_excellent = sum(excellent_students) // K
print(average_good, average_excellent)
","1.0"
"7f4176cf-336a-4612-9d4d-31057447b99e","
N, K = map(int, input().split())
scores = [int(input()) for _ in range(N)]
scores.sort(reverse=True)
good_students = scores[K:2*K]
excellent_students = scores[:K]
average_good = sum(good_students) // K
average_excellent = sum(excellent_students) // K
print(average_good, average_excellent)
","1.0"
"dac9c476-636f-4d94-b428-2eacbaa8556a","
N = int(input())
prices = [int(input()) for _ in range(N)]
discounted_prices = []
for price in prices:
    if price > 100:
        discounted_prices.append(price * 0.9)
    else:
        discounted_prices.append(price)
discounted_prices.sort(reverse=True)
total_price = sum(discounted_prices)
total_price = int(total_price) + (1 if total_price % 1 > 0 else 0)
most_expensive_discounted = max([price for price in prices if price > 100], default=0)
print(total_price, most_expensive_discounted)
","1.0"
"dac9c476-636f-4d94-b428-2eacbaa8556a","N = int(input())prices = [int(input()) for _ in range(N)]prices.sort(reverse=True)total_price = 0discounted_count = 0max_discounted_price = 0for price in prices:total_price += priceif price > 100:discounted_count += 1if discounted_count % 2 == 0:total_price -= price * 0.1max_discounted_price = max(max_discounted_price, price)total_price = int(total_price + 0.999999)print(total_price, max_discounted_price)","1.0"
"dac9c476-636f-4d94-b428-2eacbaa8556a","
N = int(input())
prices = [int(input()) for _ in range(N)]
prices.sort(reverse=True)

total_price = sum(prices)
discounted_price = 0
most_expensive_discounted = 0
count = 0

for price in prices:
    if price > 100:
        count += 1
        if count % 2 == 0:
            discounted_price += price * 0.9
            most_expensive_discounted = max(most_expensive_discounted, price)
        else:
            discounted_price += price
    else:
        discounted_price += price

total_price = int(discounted_price + 0.999999)  # Round up
print(total_price, most_expensive_discounted)
","1.0"
"8197a3b2-3c8b-4da4-85c2-8afd3c9c9e3e","
N = int(input())
occupied = {}
for _ in range(N):
    row, seat = map(int, input().split())
    if row not in occupied:
        occupied[row] = set()
    occupied[row].add(seat)

result_row = -1
result_seat = float('inf')

for row in occupied:
    seats = sorted(occupied[row])
    for i in range(len(seats) - 1):
        if seats[i + 1] == seats[i] + 1:
            left_seat = seats[i] - 1
            right_seat = seats[i + 1] + 1
            if left_seat in occupied[row] and right_seat in occupied[row]:
                if row > result_row or (row == result_row and seats[i] < result_seat):
                    result_row = row
                    result_seat = seats[i]

print(result_row, result_seat)
","1.0"
"8197a3b2-3c8b-4da4-85c2-8afd3c9c9e3e","n = int(input())occupied = {}for _ in range(n):row, seat = map(int, input().split())if row not in occupied:occupied[row] = set()occupied[row].add(seat)result_row = -1result_seat = float('inf')for row in occupied:for seat in occupied[row]:if (seat - 1 in occupied[row]) and (seat + 1 in occupied[row]):if row > result_row or (row == result_row and seat < result_seat):result_row = rowresult_seat = seat - 1print(result_row, result_seat)","1.0"
"8197a3b2-3c8b-4da4-85c2-8afd3c9c9e3e","
N = int(input())
occupied = {}

for _ in range(N):
    row, seat = map(int, input().split())
    if row not in occupied:
        occupied[row] = set()
    occupied[row].add(seat)

result_row = -1
result_seat = float('inf')

for row in occupied:
    seats = sorted(occupied[row])
    for i in range(len(seats) - 1):
        if seats[i + 1] == seats[i] + 1:
            left_seat = seats[i] - 1
            right_seat = seats[i + 1] + 1
            if left_seat in occupied[row] and right_seat in occupied[row]:
                if row > result_row or (row == result_row and seats[i] < result_seat):
                    result_row = row
                    result_seat = seats[i]

print(result_row, result_seat)
","1.0"
"d49e80f4-ce33-4ded-aa53-337f8d0f73b8","
N, K = map(int, input().split())
measurements = [int(input()) for _ in range(N)]
measurements.sort()
reliable_measurements = measurements[K:N-K]
largest_reliable = max(reliable_measurements)
average_reliable = sum(reliable_measurements) // len(reliable_measurements)
print(largest_reliable, average_reliable)
","1.0"
"d49e80f4-ce33-4ded-aa53-337f8d0f73b8","
N, K = map(int, input().split())
measurements = [int(input()) for _ in range(N)]
measurements.sort()
reliable_measurements = measurements[K:N-K]
largest_reliable = max(reliable_measurements)
average_reliable = sum(reliable_measurements) // len(reliable_measurements)
print(largest_reliable, average_reliable)
","1.0"
"d49e80f4-ce33-4ded-aa53-337f8d0f73b8","
N, K = map(int, input().split())
measurements = [int(input()) for _ in range(N)]
measurements.sort()
reliable_measurements = measurements[K:N-K]
largest_reliable = max(reliable_measurements)
average_reliable = sum(reliable_measurements) // len(reliable_measurements)
print(largest_reliable, average_reliable)
","1.0"
"ea085abc-b6a7-4545-86cb-85395a6c5937","
N, K, M = map(int, input().split())
prices = [int(input()) for _ in range(N)]
prices.sort()
budget_segment = prices[:K]
premium_segment = prices[-M:]

cheapest_premium = premium_segment[0]
average_budget = sum(budget_segment) // K

print(cheapest_premium, average_budget)
","1.0"
"ea085abc-b6a7-4545-86cb-85395a6c5937","n, k, m = map(int, input().split())
premium = [int(input()) for _ in range(m)]
budget = [int(input()) for _ in range(k)]

premium.sort()
print(premium[0])
budget_sum = sum(budget)
budget_avg = budget_sum // k
print(budget_avg)","1.0"
