spec,prompt_idx,model,solution
04dd6eca-f83b-4028-a21a-4e09c9333c0a,0,gemini-1.5-pro,"cities = int(input())
adj = [[] for _ in range(cities)]
for c in range(cities):
    lst = [int(i) for i in input().strip().split()]
    for r in range(cities):
        if lst[r] != 0:
            adj[c].append((r, lst[r]))
visited = [False] * cities
dist = [1000000000000] * cities
dist[0] = 0
visited[0] = True
for u, w in adj[0]:
    dist[u] = w
while not all(visited):
    mn = 1000000000000
    pos = -1
    for i in range(cities):
        if not visited[i] and dist[i] < mn:
            pos = i
            mn = dist[i]
    if pos == -1:
        break
    visited[pos] = True
    for u, w in adj[pos]:
        if dist[u] > dist[pos] + w:
            dist[u] = dist[pos] + w
v, w = [int(i) for i in input().strip().split()]
v -= 1
w -= 1
if dist[v] != 1000000000000 and dist[w] != 1000000000000:
    print(dist[v] + dist[w])
else:
    print(""NO"")"
04dd6eca-f83b-4028-a21a-4e09c9333c0a,0,mixtral-7b,"
def bfs(n, s, v, w, graph):
    visited = [False] * n
    queue = []
    visited[v] = True
    queue.append(v)
    dist = [float('inf')] * n
    dist[v] = 0

    while queue:
        current = queue.pop(0)

        for i in range(n):
            if graph[current][i] == s and not visited[i]:
                visited[i] = True
                queue.append(i)
                dist[i] = dist[current] + s

    if dist[w] != float('inf'):
        print(dist[w])
    else:
        print(""NO"")

n = int(input())
graph = []
for _ in range(n):
    row = list(map(int, input().split()))
    graph.append(row)

v, w = map(int, input().split())
bfs(n, 1, v, w, graph)
"
04dd6eca-f83b-4028-a21a-4e09c9333c0a,0,hermes-3,"def find_shortest_path(matrix, start, end):
    n = len(matrix)
    visited = [False] * n
    distances = [float('inf')] * n
    distances[start] = 0

    for _ in range(n):
        min_distance = float('inf')
        current_city = -1
        for city in range(n):
            if not visited[city] and distances[city] < min_distance:
                min_distance = distances[city]
                current_city = city

        visited[current_city] = True
        for city in range(n):
            if matrix[current_city][city] != 0:
                new_distance = distances[current_city] + matrix[current_city][city]
                if new_distance < distances[city]:
                    distances[city] = new_distance

    return distances[end] if distances[end] != float('inf') else -1


n = int(input())
matrix = []
for _ in range(n):
    row = list(map(int, input().split()))
    matrix.append(row)

v, w = map(int, input().split())
v -= 1
w -= 1

shortest_path = find_shortest_path(matrix, v, w)
print(shortest_path if shortest_path != -1 else ""NO"")"
d752e481-f9e0-4d06-8ad4-ca4b16a1195f,0,gemini-1.5-pro,"
n = int(input())
matrix = []
for i in range(n):
  matrix.append([int(x) for x in input().split()])
for i in range(n):
  degree = 0
  for j in range(n):
    degree += matrix[i][j]
  print(i + 1, degree)
"
d752e481-f9e0-4d06-8ad4-ca4b16a1195f,0,mixtral-7b,"
def top_degree(matrix):
    n = len(matrix)
    degree = [0] * n
    for i in range(n):
        for j in range(n):
            if matrix[i][j] == 1:
                degree[i] += 1
                degree[j] += 1
    for i in range(n):
        for j in range(i, n):
            if degree[i] < degree[j]:
                degree[i], degree[j] = degree[j], degree[i]
    for i in range(n):
        print(i+1, degree[i])

matrix = [
    [0, 1, 1],
    [1, 0, 0],
    [1, 0, 0]
]
top_degree(matrix)
"
d752e481-f9e0-4d06-8ad4-ca4b16a1195f,0,hermes-3,"def main():
    n = int(input())
    matrix = []
    for i in range(n):
        row = list(map(int, input().split()))
        matrix.append(row)

    degrees = []
    for i in range(n):
        degree = sum(matrix[i])
        degrees.append((i + 1, degree))

    for vertex, degree in degrees:
        print(vertex, degree)


if __name__ == ""__main__"":
    main()"
d45974a2-6e4d-4a5b-a7d1-cf456bf9e2e1,0,gemini-1.5-pro,"
n = int(input())
graph = [[int(x) for x in input().split()] for _ in range(n)]
in_degrees = [0] * n
out_degrees = [0] * n
for i in range(n):
    for j in range(n):
        in_degrees[i] += graph[j][i]
        out_degrees[i] += graph[i][j]
for i in range(n):
    print(in_degrees[i], out_degrees[i])
"
d45974a2-6e4d-4a5b-a7d1-cf456bf9e2e1,0,mixtral-7b,"
def in_degree_out_degree(n, matrix):
    in_degree = [0]*n
    out_degree = [0]*n

    for i in range(n):
        for j in range(n):
            if matrix[i][j] == 1:
                out_degree[i] += 1
                in_degree[j] += 1

    for i in range(n):
        print(in_degree[i], out_degree[i])

n = int(input())
matrix = []
for _ in range(n):
    row = list(map(int, input().split()))
    matrix.append(row)

in_degree_out_degree(n, matrix)
"
d45974a2-6e4d-4a5b-a7d1-cf456bf9e2e1,0,hermes-3,"n = int(input())
matrix = [list(map(int, input().split())) for _ in range(n)]

for i in range(n):
    in_degree = 0
    out_degree = 0
    for j in range(n):
        if matrix[j][i] == 1:
            in_degree += 1
        if matrix[i][j] == 1:
            out_degree += 1
    print(f""{i + 1} {in_degree} {out_degree}"")"
1b7a231c-acf2-4c20-87f1-8615e27d21df,0,gemini-1.5-pro,"
n = int(input())
a = [list(map(int, input().split())) for _ in range(n)]
ans = """"
for i in range(n):
    for j in range(i + 1, n):
        if a[i][j] != a[j][i]:
            ans = ""oriented""
            break
    if ans:
        break
print(ans if ans else ""not oriented"")
"
1b7a231c-acf2-4c20-87f1-8615e27d21df,0,mixtral-7b,"
def adj_matrix(n):
    matrix = []
    for _ in range(n):
        row = list(map(int, input().split()))
        if len(row) != n:
            raise ValueError(""Invalid input"")
        matrix.append(row)
    return matrix

def is_oriented(matrix):
    for row in matrix:
        for i, j in zip(range(len(row)), range(1, len(row))):
            if row[i] == 1 and row[j] == 1 and i != j:
                return False
    return True

n = int(input())
matrix = adj_matrix(n)
if is_oriented(matrix):
    print(""oriented"")
else:
    print(""not oriented"")
"
1b7a231c-acf2-4c20-87f1-8615e27d21df,0,hermes-3,"def is_oriented():
    n = int(input())
    matrix = []
    for i in range(n):
        row = list(map(int, input().split()))
        matrix.append(row)

    for i in range(n):
        for j in range(n):
            if matrix[i][j] != matrix[j][i]:
                print(""oriented"")
                return
    print(""not oriented"")

is_oriented()"
7762ce71-62d8-4d9a-b192-d363f5ffc725,0,gemini-1.5-pro,"
[1,1,0],
[0,0,1],
[0,0,0]
"
7762ce71-62d8-4d9a-b192-d363f5ffc725,0,mixtral-7b,"
def transpose(n, graph):
    transposed = [[0]*n for _ in range(n)]

    for i in range(n):
        for j in range(n):
            if graph[j][i]:
                transposed[i][j] = 1

    return transposed

n = int(input())
graph = []
for _ in range(n):
    row = list(map(int, input().split()))
    graph.append(row)

transposed = transpose(n, graph)

for row in transposed:
    print(*row)
"
7762ce71-62d8-4d9a-b192-d363f5ffc725,0,hermes-3,"def transpose_graph(n, adjacency_matrix):
    transposed_matrix = [[0] * n for _ in range(n)]
    for i in range(n):
        for j in range(n):
            transposed_matrix[j][i] = adjacency_matrix[i][j]
    return transposed_matrix

def print_matrix(matrix):
    for row in matrix:
        print(' '.join(map(str, row)))

def main():
    n = int(input())
    adjacency_matrix = []
    for _ in range(n):
        row = list(map(int, input().split()))
        adjacency_matrix.append(row)
    transposed_matrix = transpose_graph(n, adjacency_matrix)
    print_matrix(transposed_matrix)

if __name__ == '__main__':
    main()"
519d49f4-2044-4bec-8164-97ef458dc2c8,0,gemini-1.5-pro,"
n = int(input())
graph = [[int(x) for x in input().split()] for _ in range(n)]
for i in range(n):
    for j in range(n):
        graph[i][j] = 1 - graph[i][j]
for i in range(n):
    for j in range(n):
        print(graph[i][j], end=' ')
    print()
"
519d49f4-2044-4bec-8164-97ef458dc2c8,0,mixtral-7b,"
n = int(input())
matrix = []
for _ in range(n):
    row = list(map(int, input().split()))
    matrix.append(row)

inverse = [[0]*n for _ in range(n)]
for i in range(n):
    for j in range(n):
        inverse[i][j] = 1 if matrix[i][j] == 0 else 0

for row in inverse:
    print(*row)
"
519d49f4-2044-4bec-8164-97ef458dc2c8,0,hermes-3,"def inverse_graph():
    n = int(input())
    matrix = []
    for _ in range(n):
        row = list(map(int, input().split()))
        matrix.append(row)

    for i in range(n):
        for j in range(n):
            if i == j:
                print(0, end=' ')
            else:
                print(0 if matrix[i][j] else 1, end=' ')
        print()

inverse_graph()"
35bc693b-1917-49ae-ad4d-bed0d5a22583,0,gemini-1.5-pro,"
n = int(input())
a = [[int(x) for x in input().split()] for _ in range(n)]
for k in range(n):
    for i in range(n):
        for j in range(n):
            if a[i][j] or a[i][k] and a[k][j]:
                a[i][j] = 1
for i in range(n):
    for j in range(n):
        print(a[i][j], end=' ')
    print()
"
35bc693b-1917-49ae-ad4d-bed0d5a22583,0,mixtral-7b,"
def power(m, n):
    square = [[0] * m for _ in range(m)]
    for i in range(m):
        for j in range(m):
            for k in range(m):
                if m[i][k] == 1:
                    for l in range(m):
                        square[j][l] += m[i][l] if m[k][l] < 2 else 0
    return square

n = int(input())
m = [list(map(int, input().split())) for _ in range(n)]
print(*(map(' '.join, power(m, m))), sep='\n')
"
35bc693b-1917-49ae-ad4d-bed0d5a22583,0,hermes-3,"def square_digraph(n, adj_matrix):
    result = [[0] * n for _ in range(n)]

    for i in range(n):
        for j in range(n):
            if adj_matrix[i][j] == 1:
                result[i][j] = 1
                for k in range(n):
                    if adj_matrix[j][k] == 1:
                        result[i][k] = 1

    return result

def main():
    n = int(input())
    adj_matrix = []

    for _ in range(n):
        row = list(map(int, input().split()))
        adj_matrix.append(row)

    squared_matrix = square_digraph(n, adj_matrix)

    for row in squared_matrix:
        print(' '.join(map(str, row)))

if __name__ == '__main__':
    main()"
63fff392-7a26-4842-8308-8e12386127ed,0,gemini-1.5-pro,"
n, m = map(int, input().split())
matrix = []
for _ in range(n):
  matrix.append(list(map(int, input().split())))

result = []
for v in range(n):
  for w in range(n):
    if v != w:
      count = 0
      visited = [False] * n
      queue = [v]
      visited[v] = True
      while queue:
        curr = queue.pop(0)
        for next_vertex in range(n):
          if matrix[curr][next_vertex] == 1 and not visited[next_vertex]:
            queue.append(next_vertex)
            visited[next_vertex] = True
            count += 1
            if next_vertex == w and count == m:
              result.append((v + 1, w + 1))
              break

if result:
  for v, w in result:
    print(v, w)
else:
  print(""NO"")

"
63fff392-7a26-4842-8308-8e12386127ed,0,mixtral-7b,"
def reachable(n, m, graph):
    visited = [False] * n
    queue = [(0, [0])]

    while queue:
        step, path = queue.pop(0)
        if step == m:
            for i in range(n):
                if graph[path[-1]][i] == 1 and not visited[i]:
                    visited[i] = True
                    print(path[-1] + 1, i + 1)
        else:
            for i in range(n):
                if graph[path[-1]][i] == 1 and not visited[i]:
                    visited[i] = True
                    queue.append((step + 1, path + [i]))

    if not any(visited):
        print(""NO"")

n, m = map(int, input().split())
graph = []
for _ in range(n):
    row = list(map(int, input().split()))
    graph.append(row)
reachable(n, m, graph)
"
63fff392-7a26-4842-8308-8e12386127ed,0,hermes-3,"def matrix_power(matrix, power):
    result = [[0] * len(matrix) for _ in range(len(matrix))]
    for i in range(len(matrix)):
        result[i][i] = 1
    while power > 0:
        if power % 2 == 1:
            result = multiply_matrices(result, matrix)
        matrix = multiply_matrices(matrix, matrix)
        power //= 2
    return result

def multiply_matrices(matrix1, matrix2):
    result = [[0] * len(matrix2[0]) for _ in range(len(matrix1))]
    for i in range(len(matrix1)):
        for j in range(len(matrix2[0])):
            for k in range(len(matrix2)):
                result[i][j] += matrix1[i][k] * matrix2[k][j]
    return result

def main():
    n, m = map(int, input().split())
    matrix = []
    for _ in range(n):
        matrix.append(list(map(int, input().split())))
    result_matrix = matrix_power(matrix, m)
    pairs = []
    for i in range(n):
        for j in range(n):
            if result_matrix[i][j] == 1 and i != j:
                pairs.append((i+1, j+1))
    if not pairs:
        print(""NO"")
    else:
        for pair in pairs:
            print(pair[0], pair[1])

if __name__ == ""__main__"":
    main()"
e5673478-3dd1-49d0-b1ca-49dfa6304570,0,gemini-1.5-pro,"
n = int(input())
a = [list(map(int, input().split())) for _ in range(n)]
u = n * [False]
ans = 'NO'
def dfs(v, p):
    global ans
    u[v] = True
    for i in range(n):
        if (a[v][i]==1) and (i!=p):
            if u[i]: ans = 'YES'
            else: dfs(i, v)
dfs(0, -1)
print(ans)
"
e5673478-3dd1-49d0-b1ca-49dfa6304570,0,mixtral-7b,"
def dfs(node, visited, rec_stack, adj_matrix, n):
    visited[node] = True
    rec_stack[n] = node

    for i in range(n):
        if adj_matrix[node][i] == 1 and not visited[i]:
            if dfs(i, visited, rec_stack, adj_matrix, n):
                return True

    rec_stack[n] = -1
    return False

n = int(input())
adj_matrix = []
for _ in range(n):
    row = list(map(int, input().split()))
    adj_matrix.append(row)

visited = [False] * n
rec_stack = [-1] * n

for node in range(n):
    if not visited[node]:
        if dfs(node, visited, rec_stack, adj_matrix, n):
            print(""YES"")
            break
else:
    print(""NO"")
"
